staples_2,http://www.businesswire.com/news/home/20140130005111/en/Staples-Announces-Leadership-Team
staples_0,http://staples.newshq.businesswire.com/leadership
staples_1,http://venturebeat.com/2014/01/30/staples-announces-changes-to-leadership-team/
fifth third bank_1,https://www.53.com/about/corporate-governance/cg-executive-officers.html
fifth third bank_0,http://lei-consulting.com/executive-coaching
citigroup_0,http://www.citigroup.com/citi/about/our_leaders.html
deloitte consulting_1,http://deloitte.wsj.com/cio/2013/04/08/building-a-software-asset-management-team/
citigroup_2,http://www.citi.com/citi/about/our_leaders.html#!McGuire_44
boeing commercial airplanes_1,http://www.boeing.com/company/bios/michael-p-delaney.page
boeing commercial airplanes_0,http://www.boeing.com/company/about-bds/
boeing commercial airplanes_2,http://www.prnewswire.com/news-releases/boeing-names-new-commercial-airplane-program-site-leaders-300020123.html
pricewaterhousecoopers_0,http://www.pwc.com/us/en/about-us/leadership/index.jhtml
pricewaterhousecoopers_1,http://www.pwc.com/gx/en/leadership/leadership-team.jhtml
pricewaterhousecoopers_2,http://www.pwc.in/about-us/our-leaders.jhtml
mary kay inc._0,http://www.marykay.com/en-US/about-mary-kay/companyfounder/pages/executive-bios.aspx
mary kay inc._1,http://www.marykay.com/en-US/about-mary-kay/pages/executive-bios.aspx
mary kay inc._2,http://www.richmontholdings.com/team.html
general electric_2,http://www.gecapital.com/en/our-company/leadership.html
ericsson_2,http://www.marketwatch.com/story/ericsson-announces-change-in-executive-leadership-team-2015-01-15
ericsson_1,http://www.stockhouse.com/news/press-releases/2015/01/15/ericsson-announces-change-in-executive-leadership-team
ericsson_0,http://www.rcrwireless.com/20140606/workforce/jobs/ericsson-diversifies-leadership-team
hp enterprise services_0,http://www8.hp.com/us/en/hp-information/executive-team/team.html
cb richard ellis_0,http://www.costar.com/News/Article/CB-Richard-Ellis-Adds-to-Executive-Team/112689
honeywell aerospace_0,http://www.americantower.com/corporateus/company/leadership-team/index.htm
usaa_1,http://videos.ceoshow.com/usaa-effective-leadership-by-creating-a-mission
usaa_0,http://usaa.org/usaa_leadership.htm
nordstrom_0,http://goldenstatefamily.org/leadership-team/
centurylink_0,http://news.centurylink.com/company/bios
centurylink_1,http://www.centurylinktechnology.com/about/management-team
centurylink_2,http://www.centurylink.com/business/federal-gov/executives/
southwest airlines_2,http://tradesec.blogspot.com/2013/09/leadership-secrets-of-gary-kelly.html
southwest airlines_0,http://swamedia.com/channels/Our_Leaders/pages/bios
southwest airlines_1,http://quickbase.intuit.com/blog/2010/09/20/what-is-servant-leadership-thoughts-from-southwest-airlines-president-colleen-barrett/
unitedhealthcare_2,http://www.healthitoutcomes.com/doc/unitedhealthcare-shuffles-management-team-on-eve-of-open-enrollment-0001
unitedhealthcare_1,http://www.uhccommunityandstate.com/who-we-are/Leadership.html
unitedhealthcare_0,http://www.unitedhealthgroup.com/About/Executives.aspx
hewlett-packard_0,http://www8.hp.com/us/en/hp-information/executive-team/team.html
hewlett-packard_1,http://en.wikipedia.org/wiki/List_of_Hewlett-Packard_executive_leadership
hewlett-packard_2,http://leadershippop.com/18654/hewlett-packard-leadership-team/
microsoft_2,http://advertising.microsoft.com/en/executive-team
microsoft_0,http://news.microsoft.com/microsoft-senior-leaders/
lockheed martin_0,http://www.lockheedmartin.com/us/who-we-are/leadership.html
lockheed martin_1,http://id.lockheedmartin.com/company/leadership
lockheed martin_2,http://www.prnewswire.com/news-releases/dan-nelson-joins-lockheed-martin-communications-leadership-team-300018992.html
walt disney world_2,http://aboutdisneyparks.com/about/leadership-team/leslie-ferraro
walt disney world_0,http://aboutdisneyparks.com/about/leadership-team
walt disney world_1,http://disneycareers.com/en/about-disney/leadership/
mercer_0,http://www.benefitscanada.com/news/mercer-expands-vancouver-leadership-team-61671
ubs_0,http://www.thinkadvisor.com/2012/03/26/ubs-streamlines-mccanns-leadership-team
ubs_1,http://www.ubs.com/us/en/wealth/about_us/exe_committee.html
ubs_2,http://financialservicesinc.ubs.com/team/pwmchicagoleadership/meetourteam.html
the home depot_1,http://www.123helpme.com/home-depot-management-and-leadership-view.asp?id=166069
cox communications_0,http://www.coxmediagroup.com/news/cmg-press-releases/cox-enterprises-announces-executive-leadership-tra/nXTpF/
cox communications_1,http://www.cox.com/about/corpofficers.asp
cox communications_2,http://rbr.com/cox-enterprises-reshuffles-management-team/
uc berkeley_2,http://sharedservices.berkeley.edu/about/leadership/
uc berkeley_1,http://engineering.berkeley.edu/about/leadership-team/engineering-advisory-board
uc berkeley_0,http://sph.berkeley.edu/jmp/leadership-team
amgen_2,http://wwwext.amgen.com/about/leadership_team_michael_severino.html
amgen_0,http://www.amgen.com/about/leadership_team.html
amgen_1,http://www.amgen.com/about/leadership_team_madhavan_balachandran.html
pnc_1,https://www.pnc.com/en/about-pnc/media/media-contacts/spokespeople/e-william-stone.html
pnc_0,https://www.pnc.com/en/about-pnc/company-profile/leadership-team.html
pnc_2,http://pnccapitaladvisors.com/our_people/leadership_management/management_teams/default.fs
pepsico_1,http://origin-www.pepsico.com/Company/Leadership
pepsico_0,http://www.pepsico.com/annual09/corpInfo_pepsico_leadership.html
pepsico_2,http://www.prnewswire.com/news-releases/pepsico-announces-new-global-structure-and-leadership-to-drive-continued-growth-142287945.html
metlife_0,http://www.metlife.com.au/about/leaders/index.html
metlife_1,http://www.lifehealthpro.com/2011/11/21/metlife-debuts-reorganization-and-new-leadership-t
fluor_2,http://newsroom.fluor.com/press-release/company/fluors-chairman-realigns-executive-team
fluor_0,http://www.fluor.com/about_fluor/leadership/Pages/default.aspx
fluor_1,http://newsroom.fluor.com/press-release/fluor/fluor-makes-management-changes-savannah-river-nuclear-solutions-leadership-team
state street_2,http://www.ifdsgroup.com/about-us/leadership-team
state street_1,http://www.marketwatch.com/story/state-street-strengthens-investment-servicing-leadership-team-with-appointment-2014-10-27
state street_0,http://newsroom.statestreet.com/press-release/corporate/state-street-strengthens-investment-servicing-leadership-team-appointment
ibm_2,http://www.ibm.com/smarterplanet/us/en/leadership/overview/
ibm_0,http://www.ibm.com/investor/governance/executive-officers.html
ibm_1,http://nesystems.com/company/leadership/
ernst & young_0,http://www.forbes.com/sites/alanaglass/2013/06/24/ernst-young-studies-the-connection-between-female-executives-and-sports/
the boeing company_1,http://aviationpartnersboeing.com/about_leadership.php
the boeing company_0,http://www.boeing.com/company/about-bds/
the boeing company_2,http://www.cdgnow.com/about/management-team/
pfizer_2,http://www.prnewswire.com/news-releases/pfizer-announces-new-senior-leadership-team-72687367.html
pfizer_1,http://www.pfizer.com/about/leadership_and_structure/leadership_structure
pfizer_0,http://www.pfizer.com/about/leadership_and_structure/meet_executive_leaders
state of california_0,http://electronicrecyclers.com/about-us/executive-team
state of california_1,http://electronicrecyclers.com/about-us/executive-team.aspx
paychex_0,http://investor.paychex.com/governance/board.aspx
paychex_1,http://media.paychex.com/executive-biographies/
general motors_2,http://www.automobilemag.com/features/columns/1312_barra_and_reuss_new_leadership_team_for_general_motors/
general motors_1,http://www.reliableplant.com/Read/23162/General-Motors-leadership-team
general motors_0,http://www.gmfinancial.com/about-us/leadership-team.aspx
bny mellon_2,http://www.bnymellonwealthmanagement.com/wealth-management-professionals/wealth-management-leaders.html
